products_export_1
Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
tgin-curl-bomb-moisturizing-styling-gel-13oz-1,TGIN Curl Bomb Moisturizing Styling Gel 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,21.64,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_e42e051f-beb9-4c46-b850-5dbf6f73fab7.jpg?v=1737454257,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
tgin-moisture-rich-shampoo-sulfate-free-13-oz-1,Tgin Moisture Rich Shampoo Sulfate Free 13 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,119054V,0.0,,continue,manual,21.64,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/b83186f1-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
tgin-honey-whip-hydrating-mousse-8oz-copy,TGIN Honey Whip Hydrating Mousse 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Mousse,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,18.04,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_2f741884-d4bd-4842-9079-52a48cb6274a.jpg?v=1737451316,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,16.23,TRUE,,,active
tgin-rose-water-smoothing-leave-in-conditioner-13oz-copy,TGIN Rose Water Smoothing Leave In Conditioner 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,22.84,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/61LzJSa5GKL.jpg?v=1737452597,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,20.56,TRUE,,,active
tgin-rose-water-curl-defining-styling-gel-13oz-copy-1,TGIN Rose Water Curl Defining Styling Gel 13oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,22.85,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_71960205-2e26-4fc6-a756-01c67697fded.jpg?v=1737451703,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,20.56,TRUE,,,active
tgin-rose-water-hydrating-hair-mask-copy,TGIN Rose Water Hydrating Hair Mask,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Grease & Creams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,27.66,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_0b7f5c7f-a897-40bf-b9df-b7f28fd38123.jpg?v=1737455611,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,24.89,TRUE,,,active
tgin-rose-water-curl-refresher-8oz-copy,TGIN Rose Water Curl Refresher 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Hair Spray,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,16.83,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/71KLB7I2y3L.jpg?v=1737451480,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,15.14,TRUE,,,active
tgin-green-tea-super-moist-leave-in-13-oz-copy,Tgin Green Tea Super Moist Leave In 13 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,'1559093,0.0,,continue,manual,21.64,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/116d4562-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
camille-rose-sweet-ginger-cleansing-rinse-12oz-copy,Camille Rose Sweet Ginger Cleansing Rinse 12oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,20.43,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_ac2a1238-8429-4d3e-9740-c245f7686777.jpg?v=1737445235,1,,FALSE,,,2441,,,,,,,,,,,,,,,,,,,,lb,,18.39,TRUE,,,active
camille-rose-fresh-curl-revitalizing-hair-smoother-copy-1,Camille Rose Fresh Curl Revitalizing Hair Smoother,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Grease & Creams,AEB,TRUE,Title,Default Title,,,,,,,,529891J,0.0,,continue,manual,21.63,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/14568f79-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
camille-rose-fresh-curl-revitalizing-hair-smoother-copy,Camille Rose Fresh Curl Revitalizing Hair Smoother,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Grease & Creams,AEB,TRUE,Title,Default Title,,,,,,,,529891J,0.0,,continue,manual,21.63,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/14568f79-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
camille-rose-curl-maker-marshmallow-and-agave-leaf-extract-12oz-copy,Camille Rose Curl Maker Marshmallow And Agave Leaf Extract 12oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Grease & Creams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,30.05,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_d1c14483-9c1b-4395-9b81-f2c73d4793ec.jpg?v=1737445135,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,27.05,TRUE,,,active
camille-rose-coconut-water-leave-in-detangling-treatment-8oz-copy,Camille Rose Coconut Water Leave In Detangling Treatment 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,21.63,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/61ifP5YKqAL.jpg?v=1737444623,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
camille-rose-honey-hydrate-leave-in-conditioner-9oz-copy,Camille Rose Honey Hydrate Leave In Conditioner 9oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,24.05,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_c79a9245-d8ea-4d87-922e-f3ae9d9e4524.jpg?v=1737448436,1,,FALSE,,,543616,,,,,,,,,,,,,,,,,,,,lb,,21.64,TRUE,,,active
camille-rose-jansyns-moisture-max-conditioner-8oz-copy,Camille Rose Jansyn's Moisture Max Conditioner 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,20.43,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_ef1c1210-40ec-4ad4-a8d9-cd3ae95bd1a8.jpg?v=1737446889,1,,FALSE,,,543616,,,,,,,,,,,,,,,,,,,,lb,,18.39,TRUE,,,active
camille-rose-cocoa-nibs-and-honey-8oz-copy,Camille Rose Cocoa Nibs And Honey 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Hair Oils,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,21.63,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_5f1e31ea-cd57-4c4d-8dae-f7f9beeb2a10.jpg?v=1737446288,1,,FALSE,,,486,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
camille-rose-rosemary-hair-scalp-cleanser-8-5oz-copy,Camille Rose Rosemary Hair+Scalp Cleanser 8.5oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,21.63,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_09337fa0-ed3a-4a91-861d-56d6ca2c95ee.jpg?v=1737449541,1,,FALSE,,,543615,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
camille-rose-rosemary-5-minute-strengthening-hair-mask-8-5oz-copy,Camille Rose Rosemary 5-Minute Strengthening  Hair Mask 8.5oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Color,Grease & Creams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,22.84,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_e97313b7-8725-42c2-865b-b35209d9924a.jpg?v=1737450237,1,,FALSE,,,8452,,,,,,,,,,,,,,,,,,,,lb,,20.56,TRUE,,,active
bio-silk-copy,Bio Silk,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Heat Protection,AEB,TRUE,size,2.26oz,,,,,,,,,0.0,,continue,manual,16.83,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_61d4f619-e4a0-4ecd-b4c9-b41b7bd38277.jpg?v=1734639178,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_61d4f619-e4a0-4ecd-b4c9-b41b7bd38277.jpg?v=1734639178,lb,,15.14,TRUE,,,active
bio-silk-copy,,,,,,,,,6oz,,,,,,,,,0.0,,continue,manual,26.44,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,23.80,,,,
bio-silk-copy,,,,,,,,,12oz,,,,,,,,,0.0,,continue,manual,36.06,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,32.46,,,,
taliah-waajid-tight-loc-it-up-for-natural-hair-6oz-copy,Taliah Waajid Tight Loc It Up For Natural Hair 6oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,21.63,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4b35f3d3-e715-4114-860b-12c01a7f4c65.jpg?v=1738270078,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
taliah-waajid-curls-waves-naturals-crinkles-curls-natural-hair-setting-styling-lotion-8oz-copy,Taliah Waajid Curls Waves Naturals Crinkles & Curls Natural Hair Setting & Styling Lotion 8oz (Copy),,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Mousse,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,12.01,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_ee28af9c-8db0-42ff-9a46-561bcc53c246.jpg?v=1738268197,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
taliah-waajid-black-earth-products-protective-mist-bodifier-leave-in-conditioner-8-oz-copy,Taliah Waajid Black Earth Products Protective Mist Bodifier Leave In Conditioner 8 oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,10.81,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/shopping_4193b917-ac46-417d-8436-6e56d12d215a.webp?v=1738270264,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
taliah-waajid-black-earth-shampoo-8-oz-copy,Taliah Waajid Black Earth Shampoo 8 oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,12.01,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_54c4261c-fee6-4a9b-abd4-46d1866fdc2e.png?v=1738145061,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
design-essentials-natural-almond-avocado-daily-moisturizing-lotion-12-oz-copy,Design Essentials Natural Almond & Avocado Daily Moisturizing Lotion 12 oz,,My Store,Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotions & Moisturizers,Shampoo & Conditioner,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,20.43,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_68e9c8e2-0b24-488e-8fdf-b5e98a9790be.jpg?v=1732659455,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,18.39,TRUE,,,active
design-essentials-natural-hair-almond-avocado-curl-enhancing-mousse-7-5-oz-copy,Design Essentials Natural Hair Almond & Avocado Curl Enhancing Mousse 10oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Mousse,AEB,TRUE,Title,Default Title,,,,,,,,235525N,0.0,,continue,manual,30.07,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/08d16c36-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,27.05,TRUE,,,active
design-essentials-agave-lavender-moisturizing-blow-dry-style-primer-8oz-copy,Design Essentials Agave & Lavender Moisturizing Blow-Dry & Style Primer 8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Heat Protection,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,21.64,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/AL_Primer-1200px__52663.1499108918.webp?v=1737347855,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,19.47,TRUE,,,active
nairobi-wrapp-it-shine-foaming-lotion-8-oz-copy,Nairobi Wrapp-It Shine Foaming Lotion 8 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Mousse,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,19.23,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_61d61247-e939-4abc-9e59-1043532fc681.jpg?v=1732671893,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,17.31,TRUE,,,active
chi-infra-silk-infusion-12oz-copy-1,Chi Infra Silk Infusion 6oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Heat Protection,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,26.44,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_0c959be8-cfeb-469f-b594-9a41260314b2.jpg?v=1734840647,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,23.80,TRUE,,,active
bellatique-braiding-gel-maximum-hold-copy,Bellatique Braiding Gel Maximum Hold,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,size,4oz,,,,,,,,,0.0,,deny,manual,9.61,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/BELLATIQUE-BRAID-GEL-1_600x600_91cb2aac-8b65-49da-9428-2deebaeddfe7.jpg?v=1740451718,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
bellatique-braiding-gel-maximum-hold-copy,,,,,,,,,8.8oz,,,,,,,,,0.0,,deny,manual,14.43,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,12.98,,,,
neatbraid-conditioning-shining-gel-16oz-copy,Neatbraid Conditioning Shining Gel 16oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,30.05,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_929dd012-f978-40bd-b75c-67e155a4e2f9.jpg?v=1735441292,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,27.05,TRUE,,,active
allday-locks️-braid-gel-extreme-hold-copy-1,AllDay Locks️ Braid Gel EXTREME HOLD,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,5FL,,,,,,,,L657447,0.0,,continue,manual,12.01,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/d34f96e8-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
allday-locks️-braid-gel-extreme-hold-copy-1,,,,,,,,,10FL,,,,,,,,'1962918,0.0,,continue,manual,19.23,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,17.31,,,,
allday-locks️-braid-gel-extreme-hold-copy-1,,,,,,,,,15FL,,,,,,,,890494Y,0.0,,continue,manual,25.24,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,22.72,,,,
ampro-pro-styl-super-hold-10oz-copy,Ampro Pro Styl Super Hold 15oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,7.20,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/shopping_0da03465-7917-4c32-b46f-da0bb47892eb.webp?v=1734849466,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
ampro-pro-styl-regular-hold-15oz-copy,Ampro Pro Styl Regular Hold 15oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,7.20,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/shopping_dd0eb286-4636-48b0-9c08-60a4758f99f4.webp?v=1734849522,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
eco-gold-gel-32oz-copy,Eco Gold Gel 32oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,22.85,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_5b60181d-e682-4e72-87ae-075e9211e4b6.jpg?v=1732659616,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,20.56,TRUE,,,active
eco-style-curl-wave-professional-styling-gel-for-curly-textures-8-oz-copy,Eco Style Curl & Wave Professional Styling Gel For Curly Textures 8 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,619140M,0.0,,continue,manual,4.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/12748035-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
eco-style-olive-oil-professional-styling-gel-16-oz-copy-1,Eco Style Olive Oil Professional Styling Gel 16 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,'4717519,0.0,,continue,manual,7.20,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/b7927423-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
eco-style-coconut-oil-professional-styling-gel-16-oz-copy-1,Eco Style Coconut Oil Professional Styling Gel 16 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,A844990,0.0,,continue,manual,7.20,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/248dfc6e-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
eco-style-coconut-oil-professional-styling-gel-32-oz-copy,Eco Style Coconut Oil Professional Styling Gel 32 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,10.81,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_4f60a699-c4f7-4b7b-ac2e-ac6f25f51a42.jpg?v=1732659913,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
eco-style-olive-oil-professional-styling-gel-16-oz-copy,Eco Style Olive Oil Professional Styling Gel 4 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,'4717519,0.0,,continue,manual,4.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/b7927423-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
eco-style-olive-oil-professional-styling-gel-32-oz-copy,Eco Style Olive Oil Professional Styling Gel 32 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,12.01,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_26fa5b92-99d5-4350-ae3c-50f4f369d282.jpg?v=1732659966,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
eco-style-krystal-32-oz-copy,Eco Style Krystal 32 oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,12.01,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_b9b090cd-c2c8-471a-807f-a57a062bd983.jpg?v=1737625230,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
eco-style-krystal-8-oz-copy,Eco Style Krystal 8 oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,6.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_b9b090cd-c2c8-471a-807f-a57a062bd983.jpg?v=1737625230,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
eco-style-argan-oil-professional-styling-gel-8-oz-copy,Eco Style Argan Oil Professional Styling Gel 8 oz,,My Store,Uncategorized,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,628736X,0.0,,continue,manual,6.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/c7e86ea7-original.jpg?v=1732602688,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
eco-style-argan-oil-professional-styling-gel-32-oz-copy,Eco Style Argan Oil Professional Styling Gel 32 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,628736X,0.0,,continue,manual,13.22,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/c7e86ea7-original.jpg?v=1732602688,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,11.90,TRUE,,,active
lets-jam-regular-hold-14oz-copy-1,Let's Jam Regular Hold 14oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,12.01,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_5a47b550-1932-4449-a59b-b2e5f1818e8d.jpg?v=1734709775,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
lets-jam-extra-hold-14oz-copy-1,Let's Jam Extra Hold 14oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,12.01,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_9cddf86f-c15b-4bef-b017-11debcd2ae2a.jpg?v=1734709853,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
lets-jam-extra-hold-4-4oz-copy-1,Let's Jam Extra Hold 4.4oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Gel & Jams,AEB,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,7.20,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_9cddf86f-c15b-4bef-b017-11debcd2ae2a.jpg?v=1734709853,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
